time,count·,v1,v2,V3,v4,v5,v6,v7,v8,,,,,,
120986150,3526,0.000187,0.083063,0.003938,-0.085125,0.008437,0.0105,0.009,0.009375,0,0,0,0,0,0
121088949,3527,0.000563,0.073875,0.002813,-0.075188,0.008625,0.0105,0.009,0.009187,0,0,0,0,0,0
121123206,3530,0.000563,0.073875,0.002813,-0.075188,0.008625,0.0105,0.009,0.009187,0,0,0,0,0,0
121225999,3531,0.000187,0.011813,0.000563,-0.011063,0.001875,0.001687,0.00225,0.001688,0,0,0,0,0,0
121260268,3532,0.000187,0.006938,0.000375,-0.006,0.001875,0.001687,0.002062,0.001688,0,0,0,0,0,0
121260268,3534,0.000187,0.006938,0.000375,-0.006,0.001875,0.001687,0.002062,0.001688,0,0,0,0,0,0
121363037,3535,-0.00075,-0.005063,0.000938,0.005625,0.001125,0.00075,0.0015,0.000563,0,0,0,0,0,0
121397301,3538,-0.000188,-0.0135,-0.000375,0.014812,0.000187,-0.000375,0.000375,-0.000375,0,0,0,0,0,0
121500072,3539,-0.000188,-0.036937,-0.001875,0.038812,-0.002063,-0.003375,-0.001688,-0.002625,0,0,0,0,0,0
121534341,3542,-0.000188,-0.036937,-0.001875,0.038812,-0.002063,-0.003375,-0.001688,-0.002625,0,0,0,0,0,0
121637136,3543,0.000187,-0.06075,-0.003375,0.062813,-0.003,-0.005437,-0.003,-0.004125,0,0,0,0,0,0
121671393,3546,0.000563,-0.066938,-0.0045,0.06975,-0.004313,-0.007313,-0.004688,-0.00525,0,0,0,0,0,0
121774162,3547,-0.000188,-0.06975,-0.003375,0.072375,-0.003563,-0.006938,-0.004313,-0.004875,0,0,0,0,0,0
121774162,3549,-0.000188,-0.06975,-0.003375,0.072375,-0.003563,-0.006938,-0.004313,-0.004875,0,0,0,0,0,0
121876937,3550,0.000187,-0.069375,-0.004125,0.071063,-0.004688,-0.007313,-0.004688,-0.005625,0,0,0,0,0,0
121911201,3551,0.000938,-0.066188,-0.005062,0.067313,-0.004688,-0.007313,-0.004688,-0.005625,0,0,0,0,0,0
121911201,3553,0.000938,-0.066188,-0.005062,0.067313,-0.004688,-0.007313,-0.004688,-0.005625,0,0,0,0,0,0
122013985,3554,-0.003375,-0.046875,0.0015,0.04725,-0.000938,-0.002438,-0.000375,-0.001687,0,0,0,0,0,0
122048250,3557,-0.003562,-0.028688,0.002625,0.028313,0,-0.000938,0.000562,-0.00075,0,0,0,0,0,0
122150991,3558,-0.003562,-0.023062,0.003,0.022687,-0.000563,-0.001125,0.000375,-0.000937,0,0,0,0,0,0
122150991,3561,-0.003562,-0.023062,0.003,0.022687,-0.000563,-0.001125,0.000375,-0.000937,0,0,0,0,0,0
122288024,3562,-0.000938,-0.00525,0.00075,0.00525,0,-0.000188,0.000375,-0.000188,0,0,0,0,0,0
122322261,3565,-0.000375,-0.003,0.000563,0.003187,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
122424983,3566,-0.000375,-0.00225,0.000375,0.002625,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
122424983,3569,-0.00075,-0.003937,0.00075,0.0045,-0.000563,-0.00075,0,-0.000563,0,0,0,0,0,0
122561903,3570,-0.000938,-0.005063,0.00075,0.00525,-0.000188,-0.000563,0.000187,-0.000375,0,0,0,0,0,0
122561903,3572,-0.000938,-0.005063,0.00075,0.00525,-0.000188,-0.000563,0.000187,-0.000375,0,0,0,0,0,0
122664633,3573,-0.000188,0.00075,0.000188,-0.00075,-0.000563,-0.000375,0,-0.000563,0,0,0,0,0,0
122698864,3576,0.000187,0.000187,-0.000187,0,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
122801479,3577,0.000187,0.000375,0,-0.000188,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
122801479,3580,0,0.000375,0.000188,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
122938334,3581,0,0.000375,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
122938334,3584,0,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
123075153,3585,0.000187,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
123075153,3587,0.000187,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
123177820,3588,0,0.000187,0,0.000188,-0.000188,-0.000563,0.000375,-0.000188,0,0,0,0,0,0
123212029,3591,0,0.000375,0,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
123314570,3592,0.000187,0.000187,0.000188,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
123314570,3594,0.000187,0.000187,0.000188,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
123417201,3595,0,0.000187,0,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
123451388,3598,0,0.000187,0,0,0,-0.000375,0,-0.000188,0,0,0,0,0,0
123554014,3599,0.000187,0.000187,0,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
123554014,3602,0,0.000187,-0.000187,0,0,-0.000563,0.000187,-0.000188,0,0,0,0,0,0
123690819,3603,0,0.000187,0,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
123690819,3605,0,0.000187,0,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
123793388,3606,0.000187,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
123827620,3607,0.000187,0.000375,0,0,0,-0.000188,0.000187,0,0,0,0,0,0,0
123827620,3609,0,0.000187,-0.000187,-0.000188,0,-0.000563,0.000187,-0.000188,0,0,0,0,0,0
123930193,3610,0,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
123930193,3612,0,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
124032814,3613,0.000187,0.000187,0,0.000188,0.000187,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
124067045,3614,0.000187,0.000187,0,0,0,-0.000375,0,-0.000188,0,0,0,0,0,0
124067045,3616,0.000187,0.000187,0,0,0,-0.000375,0,-0.000188,0,0,0,0,0,0
124169636,3617,0,0.000187,0,0,0,-0.000563,0.000187,-0.000188,0,0,0,0,0,0
124203821,3620,0,0.000187,-0.000187,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
124306436,3621,0,0.000187,-0.000187,0,0,-0.000375,0.000375,-0.000188,0,0,0,0,0,0
124306436,3624,0,0.000375,0,0,-0.000188,-0.000375,0.000187,0,0,0,0,0,0,0
124443216,3625,0,0.000187,0,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
124545840,3628,0.000187,0.000187,-0.000187,0,-0.000188,-0.000188,0.000187,0,0,0,0,0,0,0
124580038,3631,0,0.000187,0,0,0,-0.000375,0.000187,0,0,0,0,0,0,0
124682605,3632,0.000187,0.000375,-0.000187,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
124785223,3635,0,0.000187,0,0.000188,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
124819433,3636,0.000187,0.000187,-0.000187,0,0,-0.000375,0,-0.000375,0,0,0,0,0,0
124922006,3639,0.000187,0.000187,0,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
124956209,3642,0,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
125058821,3643,-0.000188,0.000187,0.000188,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
125058821,3646,0.000187,0.000187,-0.000187,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
125195651,3647,0.000187,0.000375,-0.000187,0.000188,-0.000188,-0.000188,0.000187,-0.000375,0,0,0,0,0,0
125195651,3650,0,0.000187,0,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
125332438,3651,0,0,0,0.000188,0,-0.000375,0.000375,-0.000375,0,0,0,0,0,0
125332438,3654,0.000187,0.000187,0,0.000188,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
125469256,3655,0,0,-0.000187,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
125469256,3658,0,0.000375,-0.000187,0.000188,0.000187,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
125606080,3659,0,0.000187,-0.000187,0,0,-0.000188,0,-0.000188,0,0,0,0,0,0
125606080,3662,0,0.000187,-0.000187,0.000375,-0.000188,-0.000563,0.000187,-0.000375,0,0,0,0,0,0
125742924,3663,0,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,0,0,0,0,0,0,0
125742924,3666,0,0.000375,0,0,0,-0.000375,0,-0.000375,0,0,0,0,0,0
125879719,3667,0,0.000187,0,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
125879719,3668,0,0.000187,0,0,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
125948105,3669,0,0.000187,-0.000187,0,0,-0.000563,0,-0.000188,0,0,0,0,0,0
125982301,3670,-0.000188,0.000187,0.000188,0.000188,0,-0.000375,0.000375,-0.000188,0,0,0,0,0,0
125982301,3673,-0.000188,0.000187,0.000188,0.000188,0,-0.000375,0.000375,-0.000188,0,0,0,0,0,0
126119170,3674,0.000187,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
126153389,3677,0,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
126255990,3678,0,0.000375,0,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
126290174,3681,0,0.000375,0,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
126392832,3682,0.000187,0.000187,0,0,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
265771717,7758,0,0.000187,-0.000187,0,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
265874333,7759,0,0.000187,-0.000187,0.000188,0,-0.000188,0,-0.000188,0,0,0,0,0,0
265908545,7763,0,0,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
266045369,7764,0.000187,0.000187,-0.000187,0.000188,-0.000188,-0.000188,0,-0.000375,0,0,0,0,0,0
266045369,7766,0.000187,0.000187,-0.000187,0.000188,-0.000188,-0.000188,0,-0.000375,0,0,0,0,0,0
266148005,7767,0.000187,0.000187,0,0.000375,0.000187,-0.000188,0,0,0,0,0,0,0,0
266182211,7770,0.000187,0.000187,-0.000187,0.000188,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
266284909,7771,0,0.000375,-0.000187,0.000188,0,-0.000563,0,-0.000188,0,0,0,0,0,0
266284909,7773,0,0.000375,-0.000187,0.000188,0,-0.000563,0,-0.000188,0,0,0,0,0,0
266387545,7774,0.000187,0.000187,0,0.000188,-0.000188,-0.000188,0,-0.000188,0,0,0,0,0,0
266421763,7777,0,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
266524378,7778,0,0.000187,0,0.000188,0,-0.000188,0,-0.000188,0,0,0,0,0,0
266626997,7781,0,0.000187,-0.000187,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
266661196,7782,0.000187,0,-0.000187,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
266661196,7784,0.000187,0,-0.000187,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
266763836,7785,0,0.000187,-0.000375,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
266798053,7788,0.000187,0,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
266900667,7789,0,0,0,0.000188,0,-0.000375,-0.000188,-0.000375,0,0,0,0,0,0
267003272,7792,0.000187,0,-0.000187,0.000375,0,-0.000563,0,-0.000188,0,0,0,0,0,0
267037481,7793,-0.000188,0.000187,-0.000375,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
267037481,7795,-0.000188,0.000187,-0.000375,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
267140094,7796,0.000187,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
267174314,7799,0,0.000375,-0.000187,0.000188,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
267276993,7800,0.000187,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
267276993,7802,0.000187,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
267379644,7803,0,0.000375,-0.000187,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
267413853,7806,0.000187,0.000375,-0.000187,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
267516552,7807,0.000187,0,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
267516552,7809,0.000187,0,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
267619206,7810,0.000187,0.000375,0,0.000188,0,-0.000563,0.000187,-0.000375,0,0,0,0,0,0
267653421,7812,0,0.000187,-0.000187,0.000188,-0.000188,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
267721853,7813,0.000187,0.000187,-0.000187,0.000188,-0.000188,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
267756117,7816,-0.000188,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
267858739,7817,0,0.000187,0,0.000375,0,-0.000563,0,-0.000188,0,0,0,0,0,0
267892924,7819,0,0.000187,0,0.000375,0,-0.000563,0,-0.000188,0,0,0,0,0,0
267961371,7820,0,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
267995573,7823,0,0.000187,-0.000187,0.000188,0,-0.000375,0,0,0,0,0,0,0,0
268098176,7824,0,0.000375,-0.000187,0.000188,0,-0.000563,0,-0.000188,0,0,0,0,0,0
268132383,7826,0,0.000375,-0.000187,0.000188,0,-0.000563,0,-0.000188,0,0,0,0,0,0
268200827,7827,0.000187,0,-0.000187,0.000375,0,-0.000188,0,-0.000188,0,0,0,0,0,0
268235033,7828,0.000187,0.000187,0,0.000188,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
268235033,7830,0.000187,0.000187,0,0.000188,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
268337697,7831,0,0.000187,-0.000187,0.000375,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
268371905,7833,0,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
268440325,7834,0.000187,0.000187,-0.000187,0.000375,0,-0.000375,0,-0.000188,0,0,0,0,0,0
268474538,7836,0,0.000375,-0.000187,0.000188,-0.000375,-0.000188,0,-0.000188,0,0,0,0,0,0
268542964,7837,0,0.000375,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
268577152,7840,0,0.000375,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
268679803,7841,0,0.000187,-0.000187,0.000375,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
268714022,7844,0,0.000375,0,0.000188,-0.000188,-0.000563,-0.000188,-0.000188,0,0,0,0,0,0
268816672,7845,0,0.000187,0,0.000188,-0.000188,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
268850883,7847,0.000187,0.000187,-0.000187,0.000375,0,-0.000375,0,-0.000188,0,0,0,0,0,0
268919304,7848,0,0.000187,0,0.000375,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
268953505,7849,0,0.000187,0,0.000375,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
268953505,7851,0,0.000187,0,0.000375,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
269056113,7852,0,0.000375,0,0.000188,0,-0.000188,0,-0.000188,0,0,0,0,0,0
269090294,7854,0,0,-0.000187,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269158699,7855,0.000187,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
269227155,7857,-0.000188,0.000187,-0.000187,0.000188,0.000187,-0.000375,0,-0.000375,0,0,0,0,0,0
269261380,7858,0,0.000187,0,0.000188,-0.000188,-0.000375,0,0,0,0,0,0,0,0
269261380,7859,0,0.000187,0,0.000188,-0.000188,-0.000375,0,0,0,0,0,0,0,0
269329789,7860,0,0.000187,0,0.000188,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269364001,7861,0,0.000187,0,0.000188,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269398220,7862,0,0.000187,-0.000187,0.000188,0,-0.000375,0,0,0,0,0,0,0,0
269432415,7863,0,0.000187,0,0.000188,-0.000375,-0.000375,0,-0.000188,0,0,0,0,0,0
269466615,7864,0,0.000187,-0.000187,0.000188,0,-0.000188,0,-0.000375,0,0,0,0,0,0
269500817,7865,0,0.000187,0,0.000188,0,-0.000375,0,0,0,0,0,0,0,0
269500817,7866,0,0.000187,0,0.000188,0,-0.000375,0,0,0,0,0,0,0,0
269569215,7867,0,0.000187,0,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269603408,7868,0,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269603408,7869,0,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269671866,7870,0,0.000375,0,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
269706073,7871,0.000187,0.000187,0,0,0,-0.000375,0,-0.000375,0,0,0,0,0,0
269706073,7872,0,0.000187,0,0.000375,0,-0.000375,0,-0.000188,0,0,0,0,0,0
269774466,7873,0.000187,0.000375,-0.000187,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
269808678,7875,0.000187,0.000375,-0.000187,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
269877134,7876,0,0.000187,-0.000187,0,0,-0.000375,0,-0.000375,0,0,0,0,0,0
269911319,7877,0,0.000187,0,0.000188,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
269911319,7879,0,0.000187,0,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
270013932,7880,0.000187,0.000187,-0.000375,0.000188,0,-0.000188,0,0,0,0,0,0,0,0
270048144,7882,0.000187,0.000375,-0.000187,0.000188,-0.000188,-0.000188,-0.000188,-0.000188,0,0,0,0,0,0
270116589,7883,0,0.000375,0,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
270150799,7884,0.000187,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
270219215,7886,0.000187,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000375,0,0,0,0,0,0
270253441,7887,0.000187,0.000375,0,0.000375,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
270253441,7888,0.000187,0.000187,0,0.000375,0,-0.000375,0,-0.000188,0,0,0,0,0,0
270321850,7889,0,0.000187,-0.000187,0.000188,0,-0.000375,-0.000188,-0.000188,0,0,0,0,0,0
270321850,7890,0,0.000187,0,0.000188,-0.000188,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
270390287,7891,0,0.000187,-0.000375,0.000188,-0.000188,-0.000188,0,-0.000188,0,0,0,0,0,0
270424512,7892,0,0.000187,-0.000375,0.000188,-0.000188,-0.000188,0,-0.000188,0,0,0,0,0,0
270458753,7893,0,0.000187,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
270492945,7895,0.000187,0.000375,0,0.000375,0,-0.000375,0,-0.000188,0,0,0,0,0,0
270561339,7896,0.000187,0.000187,0,-0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
270595569,7898,0,0.000375,-0.000187,0,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
270664001,7899,0.000187,0.000187,0,0.000375,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
270664001,7900,0.000187,0.000187,0,0.000375,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
270732452,7901,0.000187,0.000187,-0.000187,0,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
270766662,7903,0.000187,0.000187,-0.000187,0.000188,-0.000188,-0.000563,0,-0.000375,0,0,0,0,0,0
270835086,7904,0,0.000187,0,0.000188,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
270835086,7906,0.000187,0.000187,-0.000187,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
270937710,7907,0,0.000187,-0.000187,0.000188,0,-0.000375,0.000187,-0.000375,0,0,0,0,0,0
270937710,7908,0,0.000187,-0.000187,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
271006124,7909,0,0.000187,0,0.000188,-0.000188,-0.000375,0,-0.000375,0,0,0,0,0,0
271040315,7911,0,0.000187,0,0.000188,0,-0.000375,0,-0.000188,0,0,0,0,0,0
271108699,7912,-0.000188,0.000187,0,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
271142905,7913,-0.000188,0.000187,0,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
271177092,7914,0,0.000187,-0.000187,0.000188,-0.000188,-0.000375,0,-0.000188,0,0,0,0,0,0
271211311,7915,0,0,-0.000187,0.000188,0,-0.000563,0,-0.000375,0,0,0,0,0,0
